破产,pò chǎn,go bankrupt; go broke; bankruptcy,这家公司面临破产。,Zhè jiā gōngsī miànlín pòchǎn.,The company is facing bankruptcy.
沙滩,shātān,sand bar; sand beach,她在沙滩上留下了一串脚印。,Tā zài shātān shàng liúxiale yī chuàn jiǎoyìn.,She left a trail of footprints on the beach.
移民,yímín,immigrate; emigrate; migrate,我去移民局申请签证。,Wǒ qù Yímínjú shēnqǐng qiānzhèng.,I go to the immigration office to apply for the visa.
着火,zháohuǒ,catch fire; ignite,房屋着火了。,Fángwū zháohuǒ le.,The house is on fire.
赞成,zànchéng,approve; endorse,老板赞成我提的意见。,Lǎobǎn zànchéng wǒ tí de yìjiàn.,The boss approved of my suggestion.
热爱,rè'ài,love ardently; adore; passion,,,
日期,rìqī,date,明天会公布开会日期。,Míngtiān huì gōngbù kāihuì rìqī.,The date of the meeting will be announced tomorrow.
摩托车,mótuōchē,motorcycle; motorbike,骑摩托车很危险。,Qí mótuōchē hěn wēixiǎn.,Riding a motorbike is very dangerous.
形式,xíngshì,form; shape; situation,货币有多种形式。,Huòbì yǒu duō zhǒng xíngshì.,Currency takes many forms.
结合,jiéhé,combine; to link; to bind,请把两种做法结合起来。,Qǐng bǎ liǎng zhǒng zuòfǎ jiéhé qǐlai.,Please combine the two approaches.
矛盾,máodùn,contradiction; conflict,矛盾一直存在。,Máodùn yìzhí cúnzài.,The contradiction continues to persist.
相似,xiāngsì,similar; resemble; like,母女俩长得很相似。,Mǔ-nǚ liǎ zhǎng de hěn xiāngsì.,The mother and daughter look like each other very much.
现象,xiànxiàng,appearance; phenomenon,社会老龄化现象越来越严重。,Shèhuì lǎolínghuà xiànxiàng yuè lái yuè yán zhòng.,The problem of our aging society is getting increasingly serious.
领域,lǐngyù,domain; sphere; field; area,他是科学领域的专家。,Tā shì kēxué lǐngyù de zhuānjiā.,He's an expert in the field of science.
充分,chōngfèn,full; abundant; ample,总统获得国会充分的支持。,Zǒngtǒng huòdé guóhuì chōngfèn de zhīchí.,The President gained the full support of the Congress.
电池,diànchí,battery,我买一节电池。,Wǒ mǎi yì jié diànchí.,I want to buy a battery.
据说,jùshuō,it is said that; reportedly,据说纽约的物价很贵。,Jùshuō Niǔyuē de wùjià hěn guì.,It is said that prices in New York are very expensive.
平安,píng'ān,safe and sound,,,
家乡,jiāxiāng,hometown,这几年，家乡的变化很大。,Zhè jǐ nián jiāxiāng de biànhuà hěn dà.,My hometown has changed a lot over these past few years.
迅速,xùnsù,fast; quick; rapid,中国的经济发展迅速。,Zhōngguó de jīngjì fāzhǎn xùnsù.,China's economy is developing rapidly.
前途,qiántú,future; prospects; outlook (for the future),这家公司前途未卜。,Zhè jiā gōngsī qiántú-wèibǔ.,There's no telling about the company's future.
现代,xiàndài,modern times; modern age,那是一个现代化的城市。,Nà shì yí gè xiàndàihuà de chéngshì.,That's a modern city.
成立,chénglì,establish; to set up,公司成立于2000年。,Gōngsī chénglì yú èrlínglínglíng nián.,The company was founded in 2000.
弱,ruò,weak; feeble; young,与 强 相对 的 是 弱。,Yǔ qiáng xiāngduì de shì ruò.,Strong is the opposite of weak.
妨碍,fáng'ài,hinder; to hamper; to obstruct,请不要妨碍比赛。,Qǐng bùyào fáng'ài bǐsài.,Do not interfere with the game.
装饰,zhuāngshì,decorate,我和妈妈一起装饰圣诞树。,Wǒ hé māma yīqǐ zhuāngshì shèngdànshù.,My mother and I are decorating the Christmas tree.
诊断,zhěnduàn,diagnosis; diagnose,医生在对病情做诊断。,Yīshēng zài duì bìngqíng zuò zhěnduàn.,The doctor is diagnosing a patient's illness.
资源,zīyuán,natural resource; resource,我们要保护自然资源。,Wǒmen yào bǎohù zìrán zīyuán.,We must protect our natural resources.
成人,chéngrén,adult; to grow up; become full-grown,,,
独特,dútè,unique; distinctive,他的观点很独特。,Tā de guāndiǎn hěn dútè.,He has a unique point of view.
体会,tǐhuì,know from experience; learn through experience; realize; understanding; experience,,,
腰,yāo,waist; lower back; pocket,这条裤子的裤腰特别大。,Zhè tiáo kùzi de kùyāo tèbié dà.,The waist of these pants is really big.
生产,shēngchǎn,to produce; manufacture; give birth to a child,这家公司生产汽车。,Zhè jiā gōngsī shēngchǎn qìchē.,This company manufactures cars.
播放,bōfàng,broadcast; transmit,,,
光明,guāngmíng,bright (future); promising; illuminate,,,
贷款,dài kuǎn,(bank) loan; provide a loan,他背负着沉重的房屋贷款。,Tā bēifùzhe chénzhòng de fángwū dàikuǎn.,He has a home mortgage loan that is a heavy burden.
胆小鬼,dǎnxiǎoguǐ,coward,,,
钓,diào,to fish,这里不可以钓鱼。,Zhèli bù kěyǐ diàoyú.,Fishing is forbidden here.
地震,dìzhèn,earthquake,昨晚发生了六级地震。,Zuówǎn fāshēngle liù jí dìzhèn.,There was an earthquake of magnitude six last night.
转变,zhuǎnbiàn,to change; to transform,这次挫折让他转变了。,Zhècì cuòzhé ràng tā zhuǎnbiàn le.,The recent frustrations made him change.
组成,zǔchéng,to form; part; element; constitute,他们组成了一个团队。,Tāmen zǔchéngle yī gè tuánduì.,They've formed a team.
最初,zuìchū,first; primary; initial,我们最初决定去海边。,Wǒmen zuìchū juédìng qù hǎibiān.,We initially decided to go to the beach.
摘,zhāi,to pick (flowers fruit etc.); to pluck; to take; to borrow,他在摘葡萄。,Tā zài zhāi pútao.,He's picking grapes.
各自,gèzì,each; respective; apiece,他们各自工作。,Tāmen gèzì gōngzuò.,Each of them is working.
专心,zhuānxīn,be absorbed; concentrate; attentive,科学家专心研究。,Kēxuéjiā zhuānxīn yánjiū.,The scientists concentrated on their experiments.
告别,gàobié,say goodbye to; to leave; to part,他们握手告别。,Tāmen wòshǒu gàobié.,They shook hands and said goodbye.
贡献,gòngxiàn,contribute; dedicate; contribution,爱因斯坦为人类做出了巨大的贡献。,Àiyīnsītǎn wèi rénlèi zuòchūle jùdà de gòngxiàn.,Einstein made a great contribution to mankind.
始终,shǐzhōng,from beginning to end; all along,我始终没学会游泳。,Wǒ shǐzhōng méi xuéhuì yóuyǒng.,I haven't thoroughly mastered swimming.
地位,dìwèi,position; status,他的社会地位很高。,Tā de shèhuì dìwèi hěn gāo.,He has a high social status.
打交道,dǎ jiāodào,come into contact with; to deal with,,,
账户,zhànghù,bank account,我要去银行注销账户。,Wǒ yào qù yínháng zhùxiāo zhànghù.,I'm going to cancel my account at the bank.
股票,gǔpiào,shares; stock (market),今年我的股票获利了。,Jīnnián wǒ de gǔpiào huòlì le.,I made a profit from my stock this year.
行业,hángyè,industry; business,计算机行业很发达。,Jìsuànjī hángyè hěn fādá.,The computer industry is very developed.
形成,xíngchéng,take shape; form,云是悬在空中的水滴形成的。,Yún shì xuán zài kōngzhōng de shuǐdī xíngchéng de.,Clouds are formed from drops of water suspended in the air.
戏剧,xìjù,drama; play; theater,,,
执照,zhízhào,a license; a permit,我有驾驶执照。,Wǒ yǒu jiàshǐ zhízhào.,I have a driver's license.
沟通,gōutōng,link; connect; communicate,他们讨论起来，沟通彼此想法。,Tāmen tǎolùn qǐ lái gōutōng bǐcǐ xiǎngfǎ.,They began a discussion to exchange each other's views.
汽油,qìyóu,gasoline; gas; petrol,,,
健身,jiànshēn,work out; body-building,她做了健身教练。,Tā zuòle jiànshēn jiàoliàn.,She's become a fitness coach.
披,pī,drape over one's shoulders; split open; open,她肩上披着围巾。,Tā jiānshang pīzhe wéijīn.,She's wearing a scarf over her shoulders.
寂寞,jìmò,lonely; lonesome,他觉得很寂寞。,Tā juéde hěn jìmò.,He feels very lonely.
单位,dānwèi,unit; work unit,这是政府的一个行政单位。,Zhè shì zhèngfǔ de yí gè xíngzhèng dānwèi.,This is an administrative unit of the government.
论文,lùnwén,thesis; paper; treatise,这篇论文不合格。,Zhè piān lùnwén bù hégé.,This paper fails to meet the standard.
多亏,duōkuī,thanks to; luckily,,,
固定,gùdìng,fixed; regular; stable,请把电话固定在墙上。,Qǐng bǎ diànhuà gùdìng zài qiáng shang.,Please fasten the telephone to the wall.
口味,kǒuwèi,a person's tastes or preferences,,,
册,cè,book; (mw for books),我注册了一个公司。,Wǒ zhùcèle yí gè gōngsī.,I've registered a company.
注册,zhùcè,register; registration; enroll,她注册成为网站用户。,Tā zhùcè chéngwéi wǎngzhàn yònghù.,She registered as a site user.
英俊,yīngjùn,handsome,,,
木头,mùtou,wood; log; timber,木头是很好的建筑材料。,Mùtou shì hěn hǎo de jiànzhù cáiliào.,Wood is a very good construction material.
果然,guǒrán,really; sure enough; as expected,,,
公布,gōngbù,make public; announce; publicize,报纸上公布了这个消息。,Bàozhǐ shàng gōngbùle zhège xiāoxi.,This news has been published in the newspaper.
至今,zhì jīn,up to now; so far,她至今单身。,Tā zhìjīn dānshēn.,She is still single.
乐观,lèguān,optimism; hopeful,,,
争论,zhēnglùn,argue; to dispute; contend; argument,他们的争论很激烈。,Tāmen de zhēnglùn hěn jīliè.,They have fierce arguments.
陌生,mòshēng,strange; unfamiliar,他对这个城市很陌生。,Tā duì zhège chéngshì hěn mòshēng.,He's very unfamiliar with this city.
名片,míngpiàn,business card,他们互相交换名片。,Tāmen hùxiāng jiāohuàn míngpiàn.,They're exchanging their name cards.
业余,yèyú,spare time; amateur,,,
人才,réncái,talent; talented person,他是高级管理人才。,Tā shì gāojí guǎnlǐ réncái.,He is a senior management executive.
失业,shī yè,lose one's job; unemployment,她失业了。,Tā shīyè le.,She's been laid off.
难怪,nánguài,no wonder,,,
歪,wāi,askew; crooked; devious; recline to take a rest (colloquial),墙上的相框挂歪了。,Qiáng shàng de xiàngkuàng guàwāi le.,The picture frame on the wall is hanging crooked.
全面,quánmiàn,all-around; comprehensive; fully,他的技术很全面。,Tā de jìshù hěn quánmiàn.,He has all-around skills.
克服,kèfú,overcome (hardships etc.); conquer,,,
计算,jìsuàn,to count; calculate; compute,计算机行业很发达。,Jìsuànjī hángyè hěn fādá.,The computer industry is very developed.
收获,shōuhuò,harvest; acquisition; gain,秋天是收获的季节。,Qiūtiān shì shōuhuò de jìjié.,Autumn is the harvest season.
歇,xiē,to rest; to go to bed; to take a break,她想歇一会儿。,Tā xiǎng xiē yīhuìr.,She wants to take a rest.
有利,yǒulì,advantageous; beneficial,宋 先生 认为 这个 生意 很 有利润。,Sòng xiānsheng rènwéi zhègè shēngyi hěn yǒu lìrùn.,Mr. Song considers this business to be very profitable.
谨慎,jǐnshèn,cautious; prudent,这里很危险，他们必须谨慎。,Zhèli hěn wēixiǎn tāmen bìxū jǐnshèn.,It's dangerous here so they need to be alert.
甲,jiǎ,one; armor (1st Heavenly Stem),甲类似于英文里的“A”。,Jiǎ lèisì yú Yīngwén lǐ de “A”.,"Chinese ""甲"" (jia) is analogous to ""A"" in English."
犹豫,yóuyù,hesitate; hesitant; undecided,她们在犹豫买哪双鞋。,Tāmen zài yóuyù mǎi nǎ shuāng xié.,They are hesitating about which shoes to buy.
从此,cóngcǐ,from now on; since then,,,
企业,qǐyè,company; business; firm,我在外资企业上班。,Wǒ zài wàizī qǐyè shàngbān.,I work in a foreign-owned enterprise.
下载,xiàzǎi,to download,他下载了很多电影。,Tā xiàzàile hěn duō diànyǐng.,He has downloaded a lot of movies.
狮子,shīzi,lion,狮子杀死了斑马。,Shīzi shāsǐle bānmǎ.,The lion killed the zebra.
青少年,qīngshàonián,teenager,青少年是祖国的未来。,Qīng shàonián shì zǔguó de wèilái.,The youth are the future of our nation.
展开,zhǎn kāi,spread out; unfold; carry out; in full swing,他们把地图展开。,Tāmen bǎ dìtú zhǎnkāi.,They spread open the map.
双方,shuāngfāng,bilateral; both sides; both parties involved,双方的业务开展顺利。,Shuāngfāng de yèwù kāizhǎn shùnlì.,Business for both sides is going well.
象征,xiàngzhēng,symbol; symbolize; signify,在有些国家乌鸦是不详的象征。,Zài yǒuxiē guójiā wūyā shì bùxiáng de xiàngzhēng.,Crows are an ominous symbol in some countries.
开放,kāifàng,(of flowers) to bloom; open up; to be open-minded; lift a ban restriction etc.; release; liberalization; China's 1979 open policy,玫瑰已经开放了。,Méigui yǐjīng kāifàng le.,The roses have come into bloom.
忍不住,rěn bu zhù,cannot help but; unable to bear,她忍不住哭了。,Tā rěnbuzhù kū le.,She can't help crying.
大型,dàxíng,large-scale; wide-scale,那是一家大型企业。,Nà shì yì jiā dàxíng qǐyè.,That is a large enterprise.
冻,dòng,to freeze,冷冻食品很方便。,Lěngdòng shípǐn hěn fāngbiàn.,Frozen foods are very convenient.
晒,shài,to dry in the sun; shine upon; to sun; bask,她躺在椅子上晒日光浴。,Tā tǎng zài yǐzi shàng shài rìguāngyù.,She's lying in the chair sunbathing.
文明,wénmíng,civilization; civilized; culture,我们生活在文明的社会。,Wǒmen shēnghuó zài wénmíng de shèhuì.,We live in a civilized society.
舒适,shūshì,cozy; comfortable; snug,卧室很舒适。,Wòshì hěn shūshì.,The bedroom is comfortable.
大象,dàxiàng,elephant,她在给大象洗澡。,Tā zài gěi dàxiàng xǐzǎo.,He's giving the elephant a bath.
因素,yīnsù,element; factor,人的一生有太多的不确定因素。,Rén de yìshēng yǒu tài duō de bú quèdìng yīnsù.,Human life is full of uncertainties.
不足,bùzú,insufficient; not enough,这个月的收入不足2000元。,Zhège yuè de shōurù bùzú liǎngqiān yuán.,The income for this month is less than 2000 yuan.
疑问,yíwèn,doubt; question; to query,法官对证词有疑问。,Fǎguān duì zhèngcí yǒu yíwèn.,The judge has doubts about the testimony.
操心,cāo xīn,worry about,,,
雾,wù,fog; mist,树林里烟雾弥漫。,Shùlín lǐ yānwù mímàn.,Mist fills the forest.
从前,cóngqián,previously; formerly; in the past,中国从前是皇帝制度。,Zhōngguó cóngqián shì huángdì zhìdù.,China used to have an imperial system.
运用,yùnyòng,to use; apply,运用你的智慧来找答案。,Yùnyòng nǐ de zhìhuì lái zhǎo dá'àn.,Use your wisdom to find the answer.
天真,tiānzhēn,naïve; innocent; artless,新娘今天真漂亮。,Xīnniáng jīntiān zhēn piàoliang.,The bride is really pretty today.
土豆,tǔdòu,potato,我爱吃土豆泥。,Wǒ ài chī tǔdòuní.,I like mashed potatoes.
偶然,ǒurán,accidentally; occasional; fortuitous,太太偶然之间发现了先生的秘密。,Tàitài ǒurán zhījiān fāxiàn le xiānshēng de mìmì.,The wife accidentally discovered her husband's secret.
翅膀,chìbǎng,wing,天鹅张开了翅膀。,Tiān'é zhāngkāile chìbǎng.,The swan spread its wings.
列车,lièchē,train (railway term),,,
香肠,xiāngcháng,sausage,,,
极其,jíqí,extremely; exceedingly,,,
届,jiè,arrive at; period; session; (mw for events; meetings; etc.),这届学生毕业了。,Zhè jiè xuésheng bìyè le.,This students of this class have graduated.
决心,juéxīn,determination; resolution,她决心戒烟。,Tā juéxīn jièyān.,She's determined to give up smoking.
位于,wèiyú,be located at,天安门广场位于北京市中心。,Tiān'ānmén Guǎngchǎng wèiyú Běijīng Shì zhōngxīn.,Tiananmen Square is in the center of Beijing.
传播,chuánbō,propagate; to spread,蚊子会传播疾病。,Wénzi huì chuánbō jíbìng.,Mosquitoes can transmit disease.
从事,cóngshì,go for; engage in; deal with,他从事贸易工作。,Tā cóngshì màoyì gōngzuò.,He works in the trade business.
宽,kuān,wide; broad; relaxed; lenient,办公室很宽敞，并且很明亮。,Bàngōngshì hěn kuānchang bìngqiě hěn míngliàng.,The office is very spacious and bright.
迎接,yíngjiē,meet; greet; to welcome,,,
蝴蝶,húdié,butterfly,礼盒上打了一个蝴蝶结。,Lǐhé shàng dǎle yī gè húdiéjié.,There is a bow on the gift box.
反而,fǎn'ér,on the contrary; instead,这么做反而不好。,Zhème zuò fǎn'ér bù hǎo.,On the contrary doing this is not right.
总裁,zǒngcái,director-general; president,总裁的权利很大。,Zǒngcái de quánlì hěn dà.,The president has extensive powers.
尾巴,wěiba,tail,,,
点心,diǎnxin,dim sum; light refreshments; snacks,,,
抽屉,chōuti,drawer,,,
剪刀,jiǎndāo,scissors,这把剪刀很利。,Zhèi bǎ jiǎndāo hěn lì.,These scissors are very sharp.
朵,duǒ,(mw for flowers and clouds),这朵花很漂亮。,Zhè duǒ huā hěn piàoliang.,This flower is very pretty.
阵,zhèn,short period; disposition of troops; wave,士兵在坚守阵地。,Shìbīng zài jiānshǒu zhèndì.,The soldiers are holding their ground.
狡猾,jiǎohuá,crafty; cunning; sly,狼很狡猾。,Láng hěn jiǎohuá.,Wolves are cunning.
风景,fēngjǐng,scenery; landscape,海边的风景真美。,Hǎibiān de fēngjǐng zhēn měi.,The scenery by the seaside is really beautiful.
写作,xiězuò,writing; composition; written works,他在写作业。,Tā zài xiě zuòyè.,He's doing his homework.
大厦,dàshà,large building; edifice; mansion,这几栋大厦真高啊。,Zhè jǐ dòng dàshà zhēn gāo a.,These buildings are really tall.
赞美,zànměi,admire; applause; to praise,她博得了大家的掌声和赞美。,Tā bódéle dàjiā de zhǎngshēng hé zànměi.,She won over everyone's praise and applause.
其余,qíyú,the others; the rest; remaining,,,
结构,jiégòu,structure; composition,这些房子的结构很简单。,Zhèixiē fángzi de jiégòu hěn jiǎndān.,The structure of these houses is very simple.
洒,sǎ,to sprinkle; to spray; to spill,你 生气 的 样子 很 潇洒。,Nǐ shēngqì de yàngzi hěn xiāosǎ.,You look cool when you get angry.
证件,zhèngjiàn,paperwork; credentials; papers; certificates,请出示您的有效证件。,Qǐng chūshì nín de yǒuxiào zhèngjiàn.,Please show valid ID.
热烈,rèliè,warm; enthusiastic,我受到了热烈的欢迎。,Wǒ shòudàole rèliè de huānyíng.,I received a warm welcome.
发言,fāyán,make a speech; statement,她在会上发言。,Tā zài huìshàng fāyán.,She delivered a speech at the meeting.
辩论,biànlùn,argue; debate; argue over,为了证明自己是对的，他们辩论起来。,Wèile zhèngmíng zìjǐ shì duì de tāmen biànlùn qǐ lái.,In order to prove they were correct they began to debate.
能源,néngyuán,energy resources; power source,能源的供给依仗石油的开采。,Néngyuán de gōngjǐ yīzhàng shíyóu de kāicǎi.,The energy supply depends on the exploitation of petroleum.
摔倒,shuāidǎo,fall down; slip and fall; tumble; trip,他突然摔倒了。,Tā tūrán shuāidǎo le.,All of a sudden he fell down.
胃口,wèikǒu,appetite,,,
落后,luòhòu,backward; to lag (in technology); to fall behind,,,
传染,chuánrǎn,infect; be contagious,SARS很容易被传染。,Sars hěn róngyì bèi chuánrǎn.,SARS is easily spread.
特征,tèzhēng,characteristics; distinctive features; trait,新产品有什么特征？,Xīn chǎnpǐn yǒu shénme tèzhēng?,What features does the new product have?
实习,shíxí,to practice; field work; work as an intern,她是我们的实习教师。,Tā shì wǒmen de shíxí jiàoshī.,She's our trainee teacher.
不要紧,bụ̀ yàojǐn,unimportant; not serious; it doesn't matter,不要紧张，放松、放松！,Bù yào jǐnzhāng fàngsōng fàngsōng!,Don't be nervous. Relax!
忽视,hūshì,neglect; ignore; to overlook,不能忽视大家的提问。,Bù néng hūshì dàjiā de tíwèn.,People's questions shouldn't be ignored.
赔偿,péicháng,compensate; pay for somebody else's loss,这是给您的赔偿。,Zhè shì gěi nín de péicháng.,This is your compensation.
逻辑,luóji,logic,他的发言逻辑清晰。,Tā de fāyán luóji qīngxī.,The logic of his speech is clear.
肥皂,féizào,soap,他手上沾满了肥皂沫。,Tā shǒushang zhānmǎnle féizàomò.,His hands are covered with soap foam.
物理,wùlǐ,physics; physical,爱因斯坦是一位物理学家。,Àiyīnsītǎn shì yí wèi wùlǐxuéjiā.,Einstein was a physicist.
输入,shūrù,input; enter; import,售货员请我输入卡号密码。,Shòuhuòyuán qǐng wǒ shūrù kǎhào mìmǎ.,The salesperson asked me to enter my pin number.
管子,guǎnzi,tube; pipe; drinking straw,小孩儿在钻水泥管子。,Xiǎoháir zài zuān shuǐní guǎnzi.,The child is making his way through the concrete pipe.
拦,lán,to block; to cut off; hinder,他想拦球。,Tā xiǎng lán qiú.,He wants to intercept the ball.
宝贵,bǎoguì,valuable; precious; value,石油是一种宝贵的能源。,Shíyóu shì yīzhǒng bǎoguì de néngyuán.,Oil is a valuable energy resource.
情景,qíngjǐng,scene; sight; circumstances,,,
概念,gàiniàn,concept; idea,,,
招待,zhāodài,receive (guests); entertain; reception,他很友好地招待我们。,Tā hěn yǒuhǎo de zhāodài wǒmen.,He entertained us in a very friendly manner.
逐渐,zhújiàn,gradually; by degrees,我逐渐开始喜欢他了。,Wǒ zhújiàn kāishǐ xǐhuan tā le.,I gradually began to like him.
安装,ānzhuāng,install; erect; to fix; to mount,办公室里安装了电话。,Bàngōngshì lǐ ānzhuāngle diànhuà.,A phone has been installed in the office.
修改,xiūgǎi,amend; modify; revise; alter,请尽快修改这个地方。,Qǐng jìnkuài xiūgǎi zhège dìfang.,Please revise this as soon as possible.
分别,fēnbié,distinguish; split up; difference; to part,他们之间没有分别。,Tāmen zhījiān méiyǒu fēnbié.,There's no difference between them.
蔬菜,shūcài,vegetables; produce,我买了蔬菜、水果等等。,Wǒ mǎile shūcài shuǐguǒ děngděng.,I bought vegetables fruits etc.
语气,yǔqì,tone; manner of speaking; mood,,,
设施,shèshī,facilities; installation,那个酒店各种设施齐全，服务也很好。,Nàge jiǔdiàn gè zhǒng shèshī qíquán fúwù yě hěn hǎo.,That hotel not only has nice facilities but the service is also good.
珍惜,zhēnxī,to treasure; cherish; to value,他很珍惜这个盒子。,Tā hěn zhēnxī zhèige hézi.,He treasures this box very much.
握手,wò shǒu,to shake hands,他们握手告别。,Tāmen wòshǒu gàobié.,They shook hands and said goodbye.
成果,chéngguǒ,result; achievement; gain,这是我们的研究成果。,Zhè shì wǒmen de yánjiū chéngguǒ.,This is the result of our research.
奋斗,fèndòu,strive; to struggle,那个人奋斗成功了。,Nèige rén fèndòu chénggōng le.,That person met success in his struggle.
培养,péiyǎng,to train; cultivate; bring up,妈妈培养孩子对音乐的兴趣。,Māma péiyǎng háizi duì yīnyuè de xìngqù.,The mother is developing her child's interest in music.
锅,guō,pot; pan; boiler,胡 先生 常常 吃 火锅。,Hú xiānsheng chángcháng chī huǒguō.,Mr. Hu often eats hot-pot.
秩序,zhìxù,order; sequence,警察在现场维护秩序。,Jǐngchá zài xiànchǎng wéihù zhìxù.,The police are maintaining order on the scene.
形状,xíngzhuàng,form; figure; shape,这枚钻戒的形状很特别。,Zhè méi zuànjiè de xíngzhuàng hěn tèbié.,The shape of this diamond is very unique.
装修,zhuāngxiū,renovate; to fit up,我的新家装修完毕。,Wǒ de xīn jiā zhuāngxiū wánbì.,The interior of my new house has been completed.
成分,chéngfèn,ingredient; composition,,,
影子,yǐngzi,shadow; reflection,她的影子印在沙滩上。,Tā de yǐngzi yìn zài shātān shàng.,Her shadow stretched out across the beach.
催,cuī,to press; to urge; to hurry,妈妈催我起床。,Māma cuī wǒ qǐchuáng.,Mom was pestering me to get up.
铃,líng,bell,她在按门铃。,Tā zài àn ménlíng.,She's pressing the doorbell.
薄,báo,thin; flimsy; weak (first two pronunciations),与 薄 相对 的 是 厚。,Yǔ báo xiāngduì de shì hòu.,Thin is the opposite of thick.
税,shuì,tax,每个月的收入都要交税。,Měi gè yuè de shōurù dōu yào jiāoshuì.,Tax must be paid on every month's income.
宿舍,sùshè,dormitory; living quarters; hostel,我搬进了学生宿舍。,Wǒ bānjìnle xuésheng sùshè.,I've moved into the students' dormitory.
痒,yǎng,to itch; itchy,她在给小狗抓痒。,Tā zài gěi xiǎogǒu zhuāyǎng.,She's scratching the little dog.
浓,nóng,concentrated; dense,我喜欢喝浓咖啡。,Wǒ xǐhuan hē nóng kāfēi.,I like drinking strong coffee.
仿佛,fǎngfú,to seem as though; as if,,,
要不,yàobù,otherwise; or else; how about,只要不下雨就行。,Zhǐyào bú xiàyǔ jiù xíng.,It would be great if it didn't rain.
业务,yèwù,business; profession,双方的业务开展顺利。,Shuāngfāng de yèwù kāizhǎn shùnlì.,Business for both sides is going well.
运输,yùnshū,transport; transportation,航海运输很重要。,Hánghǎi yùnshū hěn zhòngyào.,Maritime transport is very important.
制定,zhìdìng,formulate; lay down (a plan or policy); to draft,他们制定了一个新计画。,Tāmen zhìdìngle yī gè xīn jìhuà.,They've made a new plan.
收据,shōujù,receipt,请给我看收据。,Qǐng gěi wǒ kàn shōujù.,Please let me see the receipt.
工程师,gōngchéngshī,engineer,工程师使用圆规画图。,Gōngchéngshī shǐyòng yuánguī huàtú.,The engineer is using a compass to draw.
宁可,nìngkě,would rather; it is the lesser of two evils to,我宁可不吃饭也要减肥。,Wǒ níng kě bù chīfàn yě yào jiǎnféi.,I want to lose weight even if it means not eating.
神话,shénhuà,mythology; fairy tale,,,
桃,táo,peach,核桃被压碎了。,Hétao bèi yāsuì le.,The walnuts have been crushed to pieces.
耽误,dānwu,to delay; waste time,,,
问候,wènhòu,send a greeting; send one's regards to,他亲切地问候我。,Tā qīnqiè de wènhòu wǒ.,He sent me his warm regards.
待遇,dàiyù,treatment; pay; wage; salary,这家公司的待遇不错。,Zhè jiā gōngsī de dàiyù bùcuò.,The salary of this company is not bad.
提问,tíwèn,put questions to; to quiz,不能忽视大家的提问。,Bù néng hūshì dàjiā de tíwèn.,People's questions shouldn't be ignored.
核心,héxīn,core; nucleus,问题的核心是什么？,Wèntí de héxīn shì shénme?,What's the essence of the problem?
打工,dǎgōng,work a part time job; (regional) do manual labor; do odd jobs,,,
开发,kāifā,develop; to exploit (a resource),他们开发了新产品。,Tāmen kāifāle xīn chǎnpǐn.,They developed a new product.
维修,wéixiū,maintain (of equipment); to mend; repair,他在维修机器。,Tā zài wéixiū jīqì.,He's repairing the machine.
文字,wénzì,characters; script; writing,汉语文字很难。,Hànyǔ wénzì hěn nán.,Chinese characters are difficult.
本质,běnzhì,essence; nature; innate character,这两种葡萄本质上没有差别。,Zhè liǎng zhǒng pútao běnzhì shàng méiyǒu chābié.,There's no essential difference between the two kinds of grapes.
麦克风,màikèfēng,microphone,,,
统一,tǒngyī,unify; unite; integrate; universal,我们的意见不统一。,Wǒmen de yìjiàn bù tǒngyī.,We didn't reach an agreement.
模糊,móhu,vague; indistinct; fuzzy; foggy,,,
补充,bǔchōng,replenish; to supplement; to complement,我们应该多补充点维生素。,Wǒmen yīnggāi duō bǔchōng diǎn wéishēngsù.,We should take more supplemental vitamins.
花生,huāshēng,peanut,,,
嘉宾,jiābīn,honored guest,,,
分配,fēnpèi,distribute; assign; allocate,双方讨论利益的分配。,Shuāngfāng tǎolùn lìyì de fēnpèi.,The two sides discussed the distribution of benefits.
形势,xíngshì,circumstances; situation; terrain,经济形势恶化了。,Jīngjì xíngshì èhuà le.,The economic situation deteriorated.
软件,ruǎnjiàn,(computer) software,我们开发了不少软件。,Wǒmen kāifāle bùshǎo ruǎnjiàn.,We have developed a lot of software.
平等,píngděng,equal; equality,为了平等，全体人民都起来斗争。,Wèi le píngděng quántǐ rénmín dōu qǐ lái dòuzhēng.,For equality all the people rose up and fought.
青春,qīngchūn,youth; youthfulness; fresh spring,他为国家贡献了自己的青春。,Tā wèi guójiā gòngxiàn le zìjǐ de qīngchūn.,He devoted his youth to his nation.
零件,língjiàn,spare parts; component,,,
浅,qiǎn,shallow; simple; superficial; light (of colors),这里的水很浅。,Zhèli de shuǐ hěn qiǎn.,The water here is shallow.
多余,duōyú,unnecessary; superfluous,,,
会计,kuàijì,accountant; accounting,她是我们的会计。,Tā shì wǒmen de kuàijì.,She's our accountant.
发抖,fādǒu,to shiver; to shudder; tremble,,,
工业,gōngyè,industry,这座城市的工业很发达。,Zhè zuò chéngshì de gōngyè hěn fādá.,This city is highly industrialized.
耳环,ěrhuán,earring,这对耳环真漂亮。,Zhè duì ěrhuán zhēn piàoliang.,This pair of earrings is really beautiful.
日常,rìcháng,daily; everyday,日记里记载了她的日常生活。,Rìjì lǐ jìzǎile tā de rìcháng shēnghuó.,Her diary is a record of her daily life.
体贴,tǐtiē,show consideration for; thoughtful,,,
